Investor_Name,PageRank_Centrality,Degree
Breyer Capital,2.0014269954971106e-05,4
7-Ventures,2.0006500825978716e-05,5
Elliott Associates,2.0003079439840697e-05,3
Andra AP-fonden,1.999646201349903e-05,2
Victory Park Capital,1.9988984476348315e-05,4
ICG,1.99878763753056e-05,4
Lunar Group Capital,1.9983239164549945e-05,2
Norseman Capital,1.99817122621136e-05,3
Sasken Communication Technologies,1.997066310805882e-05,1
Minority Angel Investor Network,1.996601196473292e-05,2
Catalyst Venture Partners,1.9965627112283336e-05,4
Tiger Holding,1.995504178545868e-05,2
Jeff Rusinow,1.995384838878021e-05,5
Tina Sharkey,1.9953022115128654e-05,5
WestLB AG,1.995238931821785e-05,1
Gunderson Dittmer,1.9949618833595148e-05,5
Dave Toth,1.9946534034792216e-05,4
Wheatsheaf Investments,1.9942890691737264e-05,2
Thames Valley Investment Network,1.9940028902898774e-05,2
CM CIC Capital Innovation,1.992208743018217e-05,1
Yale University,1.990681646803845e-05,4
Teuza,1.9906065522100016e-05,3
J & W Seligman,1.9893051299343236e-05,5
Nadathur Investments,1.9880458814228844e-05,2
Metin Anter,1.9879606028831174e-05,4
Mobius Corporate Venture Capital,1.9855249732828017e-05,1
Ferran Soriano,1.9855249732828017e-05,1
Daehong Technew,1.9847850724962713e-05,3
Larry Link,1.984420232624639e-05,5
Manish Chandra,1.9839563457802976e-05,4
Ivo Remmelg,1.9832525921078025e-05,1
Angel Capital Entrepreneurial Fund,1.983031279604446e-05,3
Blue Olive Partners,1.9824660568302435e-05,2
Jay W. Jordan II,1.9823742614777604e-05,4
3taps,1.9823679293271586e-05,5
Sarah Leary,1.98175791489264e-05,4
Kresge Foundation,1.9808746089063263e-05,4
Biedermann Motech,1.9799759622249167e-05,3
Digital Entertainment Ventures,1.9795583772108462e-05,2
The Office of the Chief Scientist of Israel,1.9792053386746022e-05,2
WPP Ventures,1.9790276838577356e-05,4
Maxygen,1.9790107261954576e-05,4
VentureLink Diversified Balanced Fund,1.9779263005346e-05,3
Neil Rimer,1.9773980115261888e-05,4
Daniel Broukhim,1.9770753525279024e-05,4
Anvil Investment Associates,1.977028723670545e-05,4
Jeremy Coller,1.974983215083844e-05,1
Andre Charland,1.9748727737174417e-05,2
Bill Wade,1.9737980435722674e-05,2
Yun-Fang Juan,1.9731187902008085e-05,5
Glaxo Group,1.9727119486724374e-05,4
Verge Fund,1.971832428466641e-05,3
SIAR Capital,1.970823542946453e-05,4
Fonds d'investissement en dÃƒÂ©veloppement durable,1.9707609710501982e-05,3
Arizona Bay Technology Ventures,1.9676624608965026e-05,4
VIMAC Milestone Medical Fund,1.9674267351921284e-05,4
Felix Shpilman,1.966202759854407e-05,5
Eastern Advisors Private Fund,1.965976652255567e-05,4
Evermore Investments,1.965938078021525e-05,1
Softbank Bodhi Fund,1.9657612349838918e-05,4
Luke Nosek,1.9648054572087476e-05,5
Strong Ventures,1.964715637376118e-05,3
Chrysalix,1.9639574525999488e-05,4
New Island Capital,1.9637833403389142e-05,4
"lessin X2, llc",1.9637830265909367e-05,5
Sony BMG Music Entertainment,1.9621578780844155e-05,3
Provo Labs,1.961858377287254e-05,2
Simi Efrati,1.9616333090487406e-05,2
Herb Madan,1.960576863614761e-05,2
Andromeda Capital,1.960475653103645e-05,1
Datasat Communications,1.960475653103645e-05,1
Scott Pelton,1.9599360953324955e-05,3
Suranga Chandratillake,1.959325186523087e-05,2
RBC Technology Ventures,1.9589990308741795e-05,4
Sony Communication Network,1.958413439465796e-05,1
Fuji Startup Ventures,1.958413439465796e-05,1
Kibo Technology Advancing Capital,1.9581506225686703e-05,3
NGP,1.957017088506597e-05,4
Consort Medical,1.956766327223438e-05,4
SABIC Ventures,1.9560974739704613e-05,3
Halo Business Angel Network,1.9552212693659846e-05,2
Expedia,1.9544426244745772e-05,4
Votum Capital,1.9539118980817725e-05,2
Silas Capital,1.9538218110463696e-05,2
Celerity Partners,1.951717623815922e-05,4
Barry Nalebuff,1.9516155063313675e-05,4
Zubair Jandali,1.9504081967849258e-05,4
Business Venture,1.949911160764802e-05,2
Sustainable Development Technology,1.948895266626931e-05,3
Pavillion Capital,1.9480853440642863e-05,3
Bill Apfelbaum,1.9467700277743686e-05,4
Sirius Venture Partners,1.9464606084644734e-05,2
Persistence Partners,1.9462451446927324e-05,3
Brightcove,1.9461272206249222e-05,4
Raymond D. Croghan,1.946116924478474e-05,4
Yandex,1.943724354386478e-05,4
VenturEast,1.942575362096292e-05,3
Coastal Ventures,1.9417558231154827e-05,2
Sandy Jen,1.941701943218509e-05,2
Mitchell Blumenfeld,1.9414281253424732e-05,3
Ben Franklin Technology Partners,1.9405764233724672e-05,1
University of Texas Investment Management,1.9397065647007183e-05,3
GCI,1.9391443549748123e-05,2
Medtronic Sofamor Danek,1.938690708520373e-05,2
Meakem Becker Venture Capital,1.9374475119592508e-05,4
RIME Communications Capital,1.9365687688022536e-05,3
Bridgebank Capital,1.935924909840602e-05,2
LiveOps,1.935698244239348e-05,4
Mike Belshe,1.9353673019922113e-05,4
PacifiCap,1.935340338793006e-05,3
Ray Lane,1.9352113078239528e-05,4
American Electric Power,1.9345395430632834e-05,3
Tokuyama,1.932974700386557e-05,4
Jeff Shrock,1.932719744136425e-05,3
Mercury Capital Partners,1.9320183986622986e-05,3
Initiative Capital Romandie,1.929492606775851e-05,2
Peepul Capital LLC,1.9291916581405598e-05,4
BlackRock Private Equity Partners,1.929105556542315e-05,4
5 Continents Consulting Group,1.9287985489068805e-05,4
Telcom Ventures,1.9280600286139395e-05,3
Sreeram Veeragandham,1.9278710588846012e-05,5
Leeds Equity Partners,1.9274823563430487e-05,2
Chase Fraser,1.9274703023303457e-05,4
Optimum Asset Management,1.9271777900985074e-05,3
American Capital Technology Group,1.926356805992586e-05,3
CVM Capital,1.9256454828815805e-05,3
OSI Pharmaceuticals,1.924849788281463e-05,4
Glengary Ventures,1.9238577216354447e-05,2
Veron International,1.9233159146570024e-05,2
Brandenburg Capital,1.9231761212385544e-05,2
Eurofin Ventures,1.9231539050931387e-05,2
TBP Capital,1.9230388763673255e-05,2
ST Asset Management,1.921651021145535e-05,3
GE Healthcare,1.921497380049482e-05,4
Trellas Enterprises,1.920823132108506e-05,2
River City Internet Group,1.9205875194399642e-05,1
E-Guardian,1.920500105318437e-05,2
Quatrex Capital,1.920202599761289e-05,2
Encore Venture Partners,1.9200904349508442e-05,2
Houston Angel Network,1.9190585960094022e-05,1
SPARK Impact,1.918602929831863e-05,1
UMIP Premier Fund,1.918602929831863e-05,1
CT Investment Partners,1.918602929831863e-05,1
Trio Capital,1.9177822444883637e-05,2
Doug Imbruce,1.917441031652659e-05,3
Tektronix,1.917397252906031e-05,4
IPV Capital,1.9171453361962646e-05,3
Haas Portman,1.9169855450363157e-05,4
The Riverside Company,1.916850321387209e-05,4
Mantucket Partners,1.9165328435822826e-05,3
Harrison Street Real Estate Capital,1.916466139882954e-05,4
Teldat Group,1.915982656462978e-05,2
First Plaza Group Trust,1.9157575846549474e-05,4
SQFive Intelligent Oilfield Solutions,1.9155754242354163e-05,3
Rockley Ventures,1.915138940460074e-05,4
Adlevo Capital,1.914601774658954e-05,2
GE Energy,1.914399218161549e-05,3
Todd Arky,1.9143603240671238e-05,4
BioPacific Ventures,1.9138703911409913e-05,2
New Brunswick Investment Management Corporation,1.913852895225181e-05,4
SilverHaze Partners,1.913483675038893e-05,4
Henk Rogers,1.9132846121998565e-05,1
Fulcrum Equity Partners,1.9128248494575486e-05,2
Crocs,1.9128089654085266e-05,4
Paul Silber,1.9126368112015214e-05,3
Principal Life Insurance,1.9117797406782206e-05,2
Landa Ventures,1.9113074976739916e-05,4
Musea Ventures,1.9111446858913445e-05,4
Lakewest,1.911100679918097e-05,2
Strategic European Technologies,1.9109156702246424e-05,2
WFT,1.9102444277474325e-05,2
Arbitron Investment Arm,1.909591645088781e-05,3
Ideateca,1.9079240283035854e-05,1
Seven West Media,1.9078448198130847e-05,1
Flint Capital,1.90779506422048e-05,1
Accelerated Technologies Partners,1.907219326391908e-05,3
Claudia K. Clark,1.906613051382802e-05,1
Fred Seibert,1.90606659575656e-05,4
DCP Management,1.905850745778028e-05,3
BusinessBuilders,1.905217001643947e-05,2
ZKB Pharma Vision Fund,1.904462390933573e-05,2
Oyster Capital Partners,1.9043665586641985e-05,4
Sweetwater Capital,1.9036383412795574e-05,1
BlueOcean Ventures,1.9029056778642145e-05,2
3M New Ventures,1.9021031627257697e-05,3
Nippon Koatsu Electric Co.,1.8996373405167117e-05,4
Ovation Capital Partners,1.898539558639471e-05,3
Ouriel Ohayon,1.8974809891741977e-05,4
Wafra Partners,1.897164585271797e-05,4
Willem Hendrickx,1.8963001696552446e-05,1
Amylin Pharmaceuticals,1.8950152266926813e-05,2
Ashvin Patel,1.894558299843708e-05,4
Epicentre Technologies,1.893508759265157e-05,3
VentureNursery,1.892317573017593e-05,1
Nitesh Damani,1.892317573017593e-05,1
ArcelorMittal,1.8919506720801613e-05,4
The Cambridge Gateway Fund,1.891730437514681e-05,3
Shoaibi Group,1.891492014597389e-05,2
HitecVision,1.891492014597389e-05,2
Gary Lauder,1.8912476094068233e-05,3
TruePosition,1.890717999656465e-05,4
Altaris Capital Partners,1.890453321259478e-05,2
Technion Seed,1.8896657999287398e-05,3
RCI,1.889225274265571e-05,2
Aabar Investments,1.888989873643018e-05,2
Cattles Invoice Finance,1.888522356493388e-05,1
Eurofactor (UK),1.888522356493388e-05,1
AE Ventures,1.888089363558319e-05,4
Peppermint Venture Partners,1.8880338984423606e-05,2
New Mexico Angels,1.8871847989421367e-05,3
Foundation Equity Corp,1.8863210606849342e-05,2
Kinetic Capital,1.8856667077814703e-05,3
Huda Associates,1.885389600830642e-05,2
Stark Investments,1.8851144625657648e-05,4
Alex Rigopoulos,1.8850205487152844e-05,3
PLSG Accelerator Fund,1.8849204388882614e-05,1
Mosaic Venture Partners,1.8845830040529934e-05,2
Sagus Capital Partners,1.88423261046423e-05,4
Plentyoffish,1.884218581588129e-05,4
Henry Vogel,1.8835530098053362e-05,3
Giant Interactive Group,1.883080842371135e-05,4
Leukon Investments,1.8807541716759258e-05,4
Access,1.8804380711737985e-05,3
Share Capital Partners,1.8803720947376393e-05,3
InvestAmerica Investment Advisors,1.8793628977368826e-05,2
Fortissimo Capital,1.87919227895188e-05,4
Credit Agricole Entreprises,1.8785907503834643e-05,1
Rob Wright,1.878481579089797e-05,4
Great Pacific Capital,1.878402571912264e-05,2
ProtoStar Partners,1.878312345469225e-05,4
Harald Ludwig,1.878175701624785e-05,2
Constellation Growth Capital,1.8775192207049432e-05,4
Pierre Andurand,1.875963986008696e-05,1
Steve Simon,1.875821811524859e-05,3
International Biotechnology Trust,1.8753574508576025e-05,3
Venture Tech Associates,1.8749928129857894e-05,4
Shah Capital Partners,1.8733493333934134e-05,2
Mid-America Transplant Services,1.873050985527907e-05,3
Bay Pond Partners,1.8726951080421473e-05,2
Raytheon BBN Technologies,1.8726817376909802e-05,4
Lincoln Funds International,1.8720103573581183e-05,3
Beth McClendon,1.8717722340642657e-05,4
Vista Equity Partners,1.871606399329068e-05,3
Oprah Winfrey,1.87134147912786e-05,4
Francesco Micheli Associati,1.869689917595211e-05,1
Colt Ventures,1.8695691750431394e-05,2
Monument Capital Group,1.869494212933926e-05,1
Transgene,1.869276789337351e-05,1
New Capital Partners,1.869175864881305e-05,4
Green Dot Capital,1.868965083081315e-05,3
Brian Singerman,1.8686568835464487e-05,3
Long Ridge Equity Partners,1.868289904541788e-05,4
Bulger Capital Partners,1.867917376061032e-05,3
STMicroelectronics,1.8649919973936702e-05,4
BABEG KÃƒÂ¤rntner Betriebsansiedlungs und Beteiligungsgesellschaft,1.864949454853208e-05,1
Edenred,1.864331318677087e-05,4
Vicente Capital Partners,1.8637159970950215e-05,3
Hybrid Capital,1.8633927052223052e-05,4
Peter Steinberg,1.8629516943330574e-05,4
TrilogyGrowth,1.8628015844975324e-05,4
IBBT iVentures fund,1.8621420579522838e-05,1
Aurora Private Equity,1.8610494461614004e-05,2
Dali Hook Partners,1.8607901439795652e-05,4
Telesystem Ltd.,1.8593866695776233e-05,3
HylioSoft,1.8585168430776832e-05,3
Octane Capital Management,1.8581455993872955e-05,4
Hanwha Chemical Corporation,1.8572565668293403e-05,3
MIH,1.856840192451201e-05,1
China Spring Fund,1.85657980890553e-05,3
Jeff Epstein,1.856549992073679e-05,4
"Mike Maples, Sr.",1.85639588399054e-05,2
CIC Investissement Nord,1.8555416803349292e-05,1
BIG Ventures,1.8550079016848224e-05,4
Guide Capital,1.8547728779442207e-05,2
Joshua Auerbach,1.8539485297587496e-05,4
GEIF Ventures,1.8534908252797552e-05,1
Limelight Networks,1.8534506977143086e-05,4
Richard L. Scott Investments,1.8531045021353686e-05,2
MP Pension,1.8524313365479325e-05,2
DLB Capital,1.8520689908806163e-05,3
"Health Venture Group, LLC",1.8520416127933244e-05,3
Belgacom,1.8519795792705594e-05,2
Angel Syndicate,1.851289561928698e-05,2
Venture Accelerator,1.8511181616527992e-05,1
Intersections,1.849734053915886e-05,2
West Side Investments,1.8492812050616866e-05,3
Partner Capital,1.849167833206271e-05,3
Matignon Technologies,1.8488971590051014e-05,2
Sun Microsystems,1.8485574554342305e-05,4
GEN3 Capital Fund,1.848544088657203e-05,1
Humana Inc.,1.848090457396181e-05,4
BC Select Fund,1.8477800176281595e-05,3
Dobson Partnership,1.844956423439773e-05,2
Chesapeake Solar,1.844376108765265e-05,2
Leerink Swann,1.8437577103336574e-05,4
Lightspeed China Partners,1.8431605970447415e-05,3
Nebraska Innovation Fund: Prototype Fund (Grant),1.8428688644266578e-05,1
NewsOrViews,1.8421940782565473e-05,2
Daniel Ciporin,1.842183991369867e-05,1
Investcorp Technology Partners,1.8402477113215754e-05,4
Beviguen,1.839122548341883e-05,3
Fidelity Growth Partners Asia,1.8390521707939753e-05,2
Unilever Corporate Ventures,1.8390224556354822e-05,4
Gotham Ventures,1.8387802140611243e-05,3
Grape Arbor VC,1.8370566482193655e-05,3
Russell Fine,1.83638289434395e-05,2
Metabrain Research,1.8362217722674326e-05,2
Navam Capital,1.8361634343694952e-05,1
Talon Capital Partners,1.8359025782931388e-05,1
Expa,1.8357034527873176e-05,4
Ari Emanuel,1.835478587939826e-05,4
Cytyc,1.835287367523516e-05,2
NVInvestments,1.8345987328508242e-05,3
Jeroen Cammeraat,1.8344202477018e-05,2
Lightstone Ventures,1.8330602439303774e-05,4
Damon Way,1.832145998789894e-05,4
Investec Ventures Ireland Limited,1.8321301028269155e-05,3
BRED Banque,1.831374732049814e-05,2
Southern California Public Radio,1.8312875785183137e-05,2
National Science Foundation,1.8310545950960346e-05,3
firstVentury Equity,1.830864570922167e-05,3
Operators Fund,1.830611279568018e-05,4
VersoVentures,1.830454795922132e-05,1
Seed Ventures IV,1.829223762765368e-05,1
Bend Venture Conference,1.828823527968273e-05,2
Trellis Bioscience,1.8281643995560597e-05,4
Larry Blackwell,1.827910360339286e-05,1
Lynx Capital Ventures,1.827798737431671e-05,2
ARM,1.8273954366728873e-05,3
Michael Nicastro,1.826907587158041e-05,3
Fjord Invest,1.8261230330274276e-05,3
Gray Ghost Ventures,1.8260056919697117e-05,3
Lea Kaufmann,1.825307667143211e-05,1
General Electric Pension Trust,1.8247497686551154e-05,3
Sridar Iyengar,1.824456151359306e-05,4
Jeff Risberg,1.8239382081298172e-05,3
Mutual Capital Partners Funds,1.823615142190465e-05,2
Sonosite,1.8219748236071934e-05,2
Hanmi Venture Capital,1.8216154654369392e-05,2
Wider Wake Networks,1.821529641497793e-05,4
Investment Saskatchewan,1.8214508233955452e-05,3
ClearVue Partners,1.8209861475756184e-05,2
Zagat,1.8207256442782466e-05,3
Gary and AJ Vaynerchuk,1.8201053094459338e-05,4
MidOcean Partners,1.8200407375623098e-05,1
Health Evolution Partners,1.819887473196101e-05,3
Mannheim Holdings,1.819806295123265e-05,1
Peak Ridge Capital,1.819235685976608e-05,2
Four Seasons Ventures,1.8187382856263044e-05,2
Vantage Partners,1.8176221315396792e-05,1
Grande Ventures,1.8175751091390338e-05,2
Hopen Life Science Ventures,1.8167739353091673e-05,2
Hopen Therapeutics,1.8167739353091673e-05,2
Arkin Holdings,1.8163242096541184e-05,2
Newport Holdings,1.8162546335811257e-05,2
VeriFone,1.8157785648495e-05,2
Reliance Ports and Terminals,1.8155733397239743e-05,2
Marcos Tanaka,1.815092654698477e-05,2
Mike Sheehan,1.814707914796844e-05,2
GfK SE,1.8145115904188967e-05,2
Bitcoin Opportunity Fund,1.8141927372855962e-05,4
Paul Cowan,1.8133059553013143e-05,1
Patriot Capital,1.8126301997835392e-05,1
Andrew Palmer,1.811640281581577e-05,3
Dirk Gates,1.8110299751245826e-05,4
Vegas Valley Angels,1.8100801263928172e-05,2
NS Raghavan,1.809432815711895e-05,1
Jerry Kaplan,1.8086191123210854e-05,2
Alok Bhanot,1.808158024336034e-05,4
Edward Wray,1.808080188691629e-05,2
Nippon Technology Venture Partners,1.8075776151559817e-05,2
SYNNEX,1.8075352772646936e-05,2
Matt Avril,1.807317577774069e-05,2
Multiple Capital,1.8060466152589724e-05,2
Palisades Technology Partners,1.8059861295900348e-05,3
Foragen Technologies Management,1.8055272531660822e-05,3
The Case Foundation,1.8050589116816532e-05,3
Mayfair Venture Capital,1.8035094843427992e-05,2
Belden,1.803417520866907e-05,3
Sophia Bush,1.8031754325477512e-05,4
Andersen Advisory Group,1.803055819234363e-05,1
GC Investments,1.802759702767774e-05,2
Jill Rowley,1.8025817230631018e-05,3
Bertelsmann AG,1.8025612537186362e-05,3
St. Jude Medical,1.802550147598143e-05,2
Premier Ventures Capital,1.8022766538855297e-05,1
multiple parties,1.8013442648627434e-05,1
Capnamic Ventures,1.8011418435135656e-05,2
CAA Ventures,1.8004970482021005e-05,3
White Oak Technologies,1.8004246419054245e-05,2
American Family Insurance,1.7989806353720137e-05,3
EonTech Ventures,1.7986768597735394e-05,2
Ombu Group,1.7983930895489992e-05,1
Samurai Incubate,1.797917943165081e-05,1
MEMC Electronic Materials,1.7976728098387678e-05,3
Bolt.io,1.7976678250578997e-05,1
Still River Funds,1.7965781761361654e-05,3
Rick DeVos,1.795799512638832e-05,2
Matthias Spiess,1.7954556464438145e-05,2
Maywood Capital Partners,1.7948438266463128e-05,2
Social Capital,1.7944260023930623e-05,4
Sam Morgan,1.79252327056356e-05,2
Cole Taylor Bank,1.7921853811824224e-05,2
56CUBE,1.7917187391547275e-05,1
Sheeraz Haji,1.791633442719372e-05,2
Michel Combes,1.7915915760780385e-05,1
D.J Martin,1.7911879723591972e-05,1
Josh Mailman,1.790860981924191e-05,1
Bill Carillo,1.7906147199574386e-05,3
FSI,1.7905341350131753e-05,2
Nicholas J. Pritzker,1.7900589634888917e-05,3
iHatch Management,1.7900190304116373e-05,4
CHV Ventures,1.7893618503266777e-05,2
PFNYC,1.7888665720243182e-05,3
Doug Maine,1.7879896858653965e-05,2
Matt Higgins,1.7879622777076185e-05,3
WDC,1.7877319293688062e-05,1
West Coast Capital,1.7869671594832506e-05,1
Corsa Ventures,1.7868787454861553e-05,2
Synergy Partners International,1.785855143481151e-05,3
Nancy Peretsman,1.785799496273459e-05,3
Greg Wolfond,1.7849717467724823e-05,3
Transcoast Capital,1.7836954500124434e-05,2
Jim Streibich,1.7835993820396046e-05,3
IMI.VC,1.782582014558524e-05,1
Winning Tack,1.7824218207676236e-05,2
Jack Altman,1.7822556329619816e-05,4
H&Q Venture Capital,1.7820777769437968e-05,3
CQVB,1.7816493880975386e-05,2
JEGI Capital,1.7810628320417038e-05,3
Jochen Schweizer,1.7809038545972853e-05,1
Geisinger Health System,1.7798386695113587e-05,2
Leaf Clean Energy,1.7796539627547088e-05,3
Holtzbrinck Digital,1.7796323568795567e-05,2
Brook Private Equity Advisors,1.77823658145363e-05,3
HIX Capital,1.777748909527477e-05,1
BBVA Ventures,1.7762809180575427e-05,2
Optical Capital Group,1.776156050308181e-05,3
Seaport Capital,1.775357308277497e-05,1
Timothy Weller,1.774720606250627e-05,2
Sy Fahimi,1.7745545910469008e-05,4
Shanghai Hua Hong International,1.774215096421206e-05,3
Sourcefire,1.7738108807125167e-05,3
Trinad Capital,1.773680117171101e-05,2
Ag Fund,1.773243439263136e-05,2
Rakesh Mathur,1.773097476389728e-05,3
Education Sales Management,1.772494092835737e-05,3
DeltaPoint Capital Management,1.7719302621125e-05,1
Tokyo Electric Power,1.7718264742115402e-05,1
Chris Hitchen,1.7712949129727262e-05,1
Asia Pacific Capital,1.771038584753842e-05,2
Second City Capital,1.77103350604917e-05,2
Peter Fenton,1.770741364625943e-05,4
John Chisholm,1.7704281072209217e-05,4
Dave Berkus,1.7689467815716578e-05,3
CX Venture Group,1.7686533315967285e-05,3
Springboard Capital,1.76821999146242e-05,1
Emergent Growth Fund,1.76821999146242e-05,1
Crawley Ventures,1.7680777876558787e-05,3
Zaw Thet,1.7673746643510424e-05,3
United Investors Group,1.766762013894256e-05,1
Chilton Investment,1.7649926585173785e-05,3
Mitchell Kapor,1.764946449237275e-05,3
Reuters,1.7643348794631585e-05,2
TiE Silicon Valley Angels,1.7639506803682136e-05,2
Royal Dutch Shell,1.763904047195022e-05,3
Peter Davis,1.7628826528852618e-05,1
New York City Economic Development Council,1.7628038687867384e-05,2
Westly Group,1.762406423380349e-05,3
TVG Capital Partners,1.761803576990001e-05,3
Neusoft Group,1.761352190718428e-05,3
Aden Investments,1.7611334696250462e-05,3
CGM Marketing,1.7606391976176995e-05,2
Countrywide Financial,1.7596585864788932e-05,3
Klee Irwin,1.759632067671871e-05,3
Intelsat,1.759211889772562e-05,3
Michael & Susan Dell Foundation,1.7584533920096723e-05,3
Massachusetts General Physicians Organization (MGPO),1.7578564427397317e-05,3
Tembusu Partners,1.757545486508315e-05,1
Pyrford Enterprises,1.7568842105728647e-05,2
Main Capital Partners,1.7568113616836685e-05,2
Credit Mutuel,1.7562366881528317e-05,2
Donn Davis,1.7558783495602134e-05,3
Birch Venture Capital,1.754803921091488e-05,1
Seed Fund Vera Ltd,1.754803921091488e-05,1
Yellowstone Energy Ventures,1.7542364776201198e-05,2
Boost Bitcoin Fund,1.753935532144313e-05,2
CRP Sante,1.7537631315796903e-05,2
Alexandria Venture,1.7532023814997406e-05,3
Menlo Incubator,1.753197935649283e-05,3
AngelPrime,1.7528973280860662e-05,1
AIMCo,1.752669436630108e-05,3
7 Health Ventures,1.752350262782667e-05,2
Global Environment Fund Management,1.751400874416596e-05,3
TASC,1.750506553980864e-05,1
Matomy Media Group,1.750506553980864e-05,1
Jesse Rogers,1.7500057213081364e-05,3
WeldNorth,1.749790956351953e-05,3
Saehan,1.7496136027471256e-05,3
Cameron Lester,1.7494850265951738e-05,3
RESOLUTE Partners,1.7491661696576467e-05,3
New Energy Fund,1.7486506343313556e-05,2
Vision Knight Capital,1.7484548839104946e-05,1
Zap Ventures,1.7482426195817146e-05,2
HSBC,1.7481038068020867e-05,1
Turning Point,1.7481038068020867e-05,1
Rosebud Fund,1.7481038068020867e-05,1
Clal,1.747855944231305e-05,3
Guild Capital,1.745674712035913e-05,3
Mike Pearson,1.745382667549796e-05,3
Capital Ventures,1.744932325560994e-05,3
Horizon Group,1.744653388869969e-05,1
Public Employees Retirement Association of Colorado,1.7438462691961037e-05,3
Alexander Hutton,1.7437454307356077e-05,3
Jonathan Zisermann,1.743026925365657e-05,2
Coca-Cola Company,1.7423696195403457e-05,3
Eric Semle,1.7423116837362758e-05,3
Tadhg O'Toole,1.7422570342513344e-05,1
Gazelle Investments,1.7421017542384908e-05,1
J Allard,1.741643722577602e-05,2
Formula Ventures,1.7412983476974415e-05,2
LG,1.740252005425288e-05,3
Plus550,1.739150327872839e-05,3
LiveOak Equity Partners,1.738639098815288e-05,2
Waisbein Fund,1.7385995004698592e-05,3
W7 Brazil Capital,1.7383992456030575e-05,3
Ingenious Media,1.7380388914322025e-05,1
Investment Bank of Berlin - VC Fonds,1.737418694421024e-05,1
IL&FS Investment Managers,1.7371734963955584e-05,3
Eri Steimatzky,1.73645572378033e-05,1
Craig Breslow,1.7363453573401168e-05,3
Salvesen & Thams,1.735064399587162e-05,2
Sinvent AS,1.735064399587162e-05,2
Tilocor Life Science,1.7350417576955593e-05,2
Gabriel Weinberg,1.7350174221552453e-05,2
Clayton Christensen,1.7349291640068292e-05,2
I2BF Global Ventures,1.734827149180202e-05,3
Integrated Device Technology,1.7345529418628607e-05,3
Steven Bochco,1.7340721032931166e-05,3
Capital Southwest Corporation,1.7328448988084505e-05,2
RR Group Investments,1.7327593444930982e-05,3
Telstra Ventures (AVG),1.731331585151662e-05,3
Montis Capital,1.7295111110678414e-05,2
Greg Maffei,1.7294450552154922e-05,3
Chausson Finance,1.7290105492387665e-05,2
Duncan Seay,1.7289242455022798e-05,2
VeriSign Authentication Services,1.7287644314686164e-05,3
Beamonte Investments,1.7286952214854953e-05,3
Larry Warnock,1.7283106622866295e-05,1
Espresso Capital Partners,1.7274813423199983e-05,1
GLS Ventures,1.7268581822731396e-05,3
Elliott Management,1.7255006425550728e-05,2
Tenex Greenhouse Ventures,1.725388987565882e-05,3
Rock Creek Capital,1.72520940427724e-05,3
Mark Stabingas,1.7251480824997183e-05,1
Enterprise Associates,1.725055375966509e-05,3
Bill Price,1.724952865291027e-05,3
Trail Blazer Capital,1.7249282950104634e-05,3
Up Capital,1.724601743111778e-05,3
Kent Schoen,1.7233524618492415e-05,2
Vectis Healthcare & Life Sciences Fund II,1.723169292480779e-05,2
Case Technology Ventures,1.7231326376350098e-05,2
Roy Martin,1.721412403176736e-05,3
TeleVenture Management,1.7213880674472732e-05,1
Airtek Capital Group,1.7206113538174252e-05,1
TAL Investment Counsel,1.7205570195034752e-05,2
CBS RADIO,1.7201886193792767e-05,3
Greg Sands,1.7193016404898645e-05,3
Douglas Bergeron,1.7191328627585592e-05,2
Groupe du Louvre,1.717401599037083e-05,1
Seaya Ventures,1.7167972425520038e-05,1
Partech Ventures Berlin,1.7167972425520038e-05,1
Shaman Ventures,1.71672723345864e-05,2
Sumitomo Corporation Equity Asia,1.716341285438227e-05,3
Norvestor Equity,1.716101642231033e-05,3
The Keffi Group,1.715147636801737e-05,3
Morton Meyerson,1.7144259010112224e-05,2
Dassault Systemes,1.714270643561734e-05,2
Liquid Capital Group,1.714086701804786e-05,2
E.ON,1.7136264017833115e-05,3
Real World Holdings,1.7126132580521616e-05,1
Onvelop,1.7124636669303138e-05,1
Anand Rajaram,1.7120789015925904e-05,3
Sugarmaker Media,1.711927965916998e-05,2
Alpine Venture,1.710753041231116e-05,2
Valence Life Sciences,1.7104165672893353e-05,1
Desert Angels,1.7097535518745528e-05,2
Innovation Camp,1.7069859613112173e-05,3
Oskar Hartmann,1.7065617520433253e-05,2
Walt Disney Steam Boat Ventures,1.7063807224151057e-05,3
Renaissance KMU Schweizerische Anlagestiftung,1.706233394560662e-05,2
West Family Holdings,1.7062180547730128e-05,3
Spire Capital,1.7046970668641553e-05,3
Apsara Capital,1.704654381918257e-05,3
Sycamore Networks,1.704012287477283e-05,3
Agate Medical Investments,1.7038858053340777e-05,2
Cinco Capital,1.7028765416250906e-05,1
Dentsu Digital Fund 1,1.7022347882805903e-05,2
Illinois Metropolitan Investment Fund,1.7020744341146997e-05,3
Myrian Capital,1.702037514254196e-05,3
Pioneer Ventures Associates,1.70199776013934e-05,3
AutoScout24,1.7016934249490264e-05,2
LongAcre Partners,1.701444708235154e-05,2
Andrew Black,1.6999644339289644e-05,1
Entertainment Ventures,1.6997168700287355e-05,3
Mitch Roberts,1.6996089241639165e-05,3
Audrey Capital,1.6983040659842236e-05,3
Miston,1.6978411551930802e-05,1
iGan Partners,1.697795081975647e-05,1
